TOKEN_ID,TOKEN_NAME,Background,Race,Eyes,Eye Color,Shirt,Hair,Neck,Core,Drip Grade,Face Decoration,Hat,Glasses,Necklace,Earring,NUM_TRAITS,RARITY_SCORE,Rank
2440,Milady 2440,61.09214601769912,30.908495634654134,363.3375,27.836340725806455,58.721212121212126,54.64803087274886,12.745741980152319,45.51075401730532,43.977783086478745,5.849172306421377,73.83328877005349,6.597455501134871,3034.4670329670334,4.906607318958395,24.164209144607305,3848.595770464266,25
3755,Milady 3755,23.306591829844702,37.29558346839546,28.482362042289843,23.682375643224702,73.40151515151516,45.331445456784046,12.745741980152319,44.68228155339806,176.67082533589254,140.6706571574121,106.82263056092845,502.0663636363637,295.0176282051282,145.02967436974794,2191.559523809524,3846.765200200601,26
7942,Milady 7942,54.443316246056796,37.29558346839546,28.704417879417882,23.682375643224702,41.05508474576271,46.39390120967742,12.745741980152319,90.68522167487686,64.91220028208744,145.98810467882632,94.72950257289881,545.7243083003953,317.0338691159587,151.10068399452805,2191.559523809524,3846.0538356017823,27
1746,Milady 1746,23.243813131313132,37.29558346839546,44.323675762439805,24.070475941422593,70.21014492753623,57.28378798879784,379.56907216494847,119.1527508090615,176.67082533589254,143.52208939708942,115.41755485893415,204.0920177383592,254.38645785352375,4.906607318958395,2191.559523809524,3845.7043805061962,28
4041,Milady 4041,24.69031652360515,30.908495634654134,107.02965116279071,27.836340725806455,40.03719008264463,56.199552253994106,528.4909090909091,32.96168307967771,118.92183462532302,171.3005583126551,65.62959001782531,101.22305718475074,334.5081768625076,4.906607318958395,2191.559523809524,3836.2034866856256,29
7489,Milady 7489,61.09214601769912,285.8555900621118,28.86947203345531,24.070475941422593,41.229787234042554,46.03425856464116,12.745741980152319,25.657282229965162,64.91220028208744,5.849172306421377,2.6755468352590657,6.597455501134871,3034.4670329670334,171.88702147525677,24.164209144607305,3836.1073925752908,30
5401,Milady 5401,55.2273,37.29558346839546,28.482362042289843,23.682375643224702,44.444954128440365,46.03425856464116,379.56907216494847,25.657282229965162,118.92183462532302,360.0215123859192,78.44786931818182,6.597455501134871,254.38645785352375,156.1858031674208,2191.559523809524,3806.5136449029324,31
1228,Milady 1228,24.69031652360515,32.77973646723647,47.60974137931035,24.070475941422593,70.21014492753623,47.25532643107727,12.745741980152319,79.86594360086768,64.91220028208744,5.849172306421377,83.67772727272727,6.597455501134871,3034.4670329670334,149.0213167835942,53.488910411622285,3737.241242775829,32
5288,Milady 5288,25.158208819241985,30.908495634654134,44.323675762439805,23.682375643224702,186.32692307692307,53.17987481945112,12.745741980152319,83.67772727272727,176.67082533589254,145.98810467882632,89.6547077922078,233.51923890063426,295.0176282051282,137.65528414755735,2191.559523809524,3730.0683358785845,33
1402,Milady 1402,61.09214601769912,32.77973646723647,28.86947203345531,24.070475941422593,45.48826291079812,43.346126677654816,528.4909090909091,79.86594360086768,64.91220028208744,178.49806076276664,69.25053291536051,204.0920177383592,5.2164217167900855,171.88702147525677,2191.559523809524,3729.4188514401876,34
1659,Milady 1659,23.306591829844702,30.908495634654134,28.704417879417882,23.682375643224702,58.721212121212126,45.331445456784046,12.745741980152319,25.657282229965162,43.977783086478745,360.0215123859192,2.6755468352590657,6.597455501134871,3034.4670329670334,4.906607318958395,24.164209144607305,3725.867710014646,35
3147,Milady 3147,55.2273,93.82823649337412,28.482362042289843,27.836340725806455,70.21014492753623,56.73649065132525,12.745741980152319,79.86594360086768,118.92183462532302,5.849172306421377,73.29435965494359,6.597455501134871,3034.4670329670334,4.906607318958395,24.164209144607305,3693.133231939774,36
1430,Milady 1430,25.158208819241985,37.29558346839546,28.86947203345531,23.682375643224702,70.21014492753623,46.27339757017176,336.7518292682927,158.6991379310345,118.92183462532302,130.7155029585799,92.97525252525253,101.22305718475074,295.0176282051282,4.906607318958395,2191.559523809524,3662.259556288869,37
3567,Milady 3567,54.443316246056796,32.77973646723647,109.14486166007904,24.070475941422593,41.229787234042554,43.346126677654816,336.7518292682927,25.657282229965162,118.92183462532302,178.49806076276664,66.49885611077663,6.597455501134871,295.0176282051282,137.65528414755735,2191.559523809524,3662.1720588869607,38
3386,Milady 3386,23.243813131313132,30.908495634654134,47.60974137931035,23.682375643224702,44.444954128440365,43.346126677654816,379.56907216494847,59.8669918699187,43.977783086478745,5.849172306421377,89.6547077922078,204.92504638218927,317.0338691159587,153.96515193755226,2191.559523809524,3659.6368250597966,39
4028,Milady 4028,23.306591829844702,37.29558346839546,28.704417879417882,24.070475941422593,54.432584269662925,51.63842917251051,12.745741980152319,127.39861591695504,176.67082533589254,184.70668896321072,94.72950257289881,204.0920177383592,281.3413143148242,137.65528414755735,2191.559523809524,3630.347597340628,40
6804,Milady 6804,146.8811170212766,37.29558346839546,28.704417879417882,142.6324896694215,40.03719008264463,57.28378798879784,12.745741980152319,45.51075401730532,64.91220028208744,140.6706571574121,67.8468058968059,204.0920177383592,283.2169230769231,158.47144906743188,2191.559523809524,3621.860659135955,41
5161,Milady 5161,24.69031652360515,37.29558346839546,28.704417879417882,24.070475941422593,41.05508474576271,43.772132836648964,12.745741980152319,32.96168307967771,43.977783086478745,5.849172306421377,73.83328877005349,6.597455501134871,3034.4670329670334,151.10068399452805,53.488910411622285,3614.609763492355,42
9220,Milady 9220,52.617473323170735,32.77973646723647,28.86947203345531,23.682375643224702,44.04090909090909,53.3390960015453,336.7518292682927,83.67772727272727,118.92183462532302,171.3005583126551,100.41327272727273,204.0920177383592,5.2164217167900855,149.0213167835942,2191.559523809524,3596.2835648140795,43
4320,Milady 4320,24.69031652360515,32.77973646723647,47.60974137931035,23.682375643224702,42.310043668122276,53.3390960015453,12.745741980152319,25.657282229965162,43.977783086478745,5.849172306421377,2.6755468352590657,204.0920177383592,3034.4670329670334,4.906607318958395,24.164209144607305,3582.9467032902794,44
2241,Milady 2241,25.158208819241985,30.908495634654134,107.02965116279071,27.836340725806455,58.36746987951807,52.397817836812145,379.56907216494847,47.878023407022106,118.92183462532302,143.52208939708942,86.56316614420064,114.36591426796438,5.2164217167900855,161.62510974539072,2191.559523809524,3550.9191393370766,45
7791,Milady 7791,135.89394685039372,30.908495634654134,28.482362042289843,24.070475941422593,68.23239436619718,46.39390120967742,12.745741980152319,32.183741258741264,176.67082533589254,140.6706571574121,95.63168831168831,101.22305718475074,317.0338691159587,137.65528414755735,2191.559523809524,3539.3559643463122,46
1636,Milady 1636,52.617473323170735,32.77973646723647,28.482362042289843,27.836340725806455,99.88659793814432,51.63842917251051,12.745741980152319,75.60205338809035,64.91220028208744,5.849172306421377,2.6755468352590657,6.597455501134871,3034.4670329670334,4.906607318958395,23.390495955275085,3524.3872462035706,47
217,Milady 217,23.243813131313132,32.77973646723647,28.86947203345531,23.682375643224702,64.16556291390728,46.03425856464116,12.745741980152319,32.183741258741264,64.91220028208744,5.849172306421377,96.55122377622376,6.597455501134871,3034.4670329670334,4.906607318958395,24.164209144607305,3501.1526032891384,48
1083,Milady 1083,55.2273,30.908495634654134,44.323675762439805,27.836340725806455,40.03719008264463,54.98536439665472,12.745741980152319,45.51075401730532,43.977783086478745,5.849172306421377,65.62959001782531,6.597455501134871,3034.4670329670334,4.906607318958395,24.164209144607305,3497.1667129421166,49
1827,Milady 1827,23.306591829844702,32.77973646723647,28.86947203345531,27.836340725806455,43.64414414414414,46.39390120967742,379.56907216494847,90.68522167487686,43.977783086478745,171.3005583126551,95.63168831168831,101.22305718475074,5.2164217167900855,161.62510974539072,2191.559523809524,3443.6186224172675,50
8872,Milady 8872,52.617473323170735,32.77973646723647,107.02965116279071,23.682375643224702,44.444954128440365,52.397817836812145,12.745741980152319,45.51075401730532,64.91220028208744,184.70668896321072,73.83328877005349,101.22305718475074,295.0176282051282,151.10068399452805,2191.559523809524,3433.5615757684154,51
8414,Milady 8414,61.09214601769912,32.77973646723647,47.60974137931035,23.682375643224702,70.21014492753623,54.64803087274886,379.56907216494847,119.1527508090615,176.67082533589254,5.849172306421377,89.6547077922078,1255.1659090909093,326.7887573964497,4.906607318958395,212.0864055299539,2859.8663830525584,52
2972,Milady 2972,132.2492816091954,37.29558346839546,107.02965116279071,23.682375643224702,43.64414414414414,54.98536439665472,12.745741980152319,45.51075401730532,176.67082533589254,321.83741258741264,69.25053291536051,1255.1659090909093,5.2164217167900855,167.45694360218315,212.0864055299539,2664.827347200365,53
5331,Milady 5331,23.243813131313132,37.29558346839546,28.86947203345531,24.070475941422593,41.40598290598291,56.73649065132525,528.4909090909091,25.657282229965162,176.67082533589254,5.849172306421377,67.8468058968059,1255.1659090909093,5.2164217167900855,154.6983193277311,212.0864055299539,2643.303868657273,54
1543,Milady 1543,23.243813131313132,32.77973646723647,109.14486166007904,24.070475941422593,40.03719008264463,53.17987481945112,379.56907216494847,90.68522167487686,176.67082533589254,5.849172306421377,88.08181818181818,1255.1659090909093,5.2164217167900855,145.02967436974794,212.0864055299539,2640.810472473506,55
9033,Milady 9033,54.443316246056796,30.908495634654134,44.323675762439805,27.836340725806455,68.23239436619718,52.397817836812145,12.745741980152319,104.59715909090909,176.67082533589254,5.849172306421377,88.86130329847144,1255.1659090909093,281.3413143148242,154.6983193277311,212.0864055299539,2570.1581908472317,56
2662,Milady 2662,319.60243055555554,30.908495634654134,28.86947203345531,472.8364726027398,53.53038674033149,57.8417469627147,12.745741980152319,32.183741258741264,64.91220028208744,5.849172306421377,2.6755468352590657,1255.1659090909093,5.2164217167900855,153.96515193755226,24.164209144607305,2520.4670990819714,57
521,Milady 521,23.243813131313132,37.29558346839546,28.482362042289843,365.2599206349206,54.432584269662925,51.63842917251051,12.745741980152319,127.39861591695504,176.67082533589254,5.849172306421377,88.08181818181818,414.9308790383171,369.41337792642145,515.6610644257703,212.0864055299539,2483.1905933607945,58
424,Milady 424,23.243813131313132,30.908495634654134,109.14486166007904,151.390625,64.16556291390728,54.64803087274886,12.745741980152319,127.39861591695504,176.67082533589254,5.849172306421377,118.13326203208557,1255.1659090909093,277.6636500754148,4.906607318958395,53.488910411622285,2465.524083681114,59
8804,Milady 8804,52.617473323170735,32.77973646723647,28.704417879417882,24.070475941422593,41.05508474576271,46.27339757017176,12.745741980152319,32.96168307967771,118.92183462532302,5.849172306421377,78.44786931818182,1255.1659090909093,342.6011166253102,149.0213167835942,212.0864055299539,2433.301635266706,60
5941,Milady 5941,135.89394685039372,30.908495634654134,44.323675762439805,23.682375643224702,110.10227272727272,60.3907053034445,12.745741980152319,32.183741258741264,176.67082533589254,5.849172306421377,2.6755468352590657,1255.1659090909093,317.0338691159587,137.65528414755735,53.488910411622285,2398.7704724039436,61
6801,Milady 6801,25.158208819241985,37.29558346839546,107.02965116279071,457.1796357615894,99.88659793814432,47.25532643107727,566.4338461538463,79.86594360086768,176.67082533589254,5.849172306421377,84.38090145148968,6.597455501134871,326.7887573964497,154.6983193277311,212.0864055299539,2387.176630185026,62
5348,Milady 5348,135.89394685039372,285.8555900621118,47.60974137931035,457.1796357615894,110.10227272727272,54.98536439665472,12.745741980152319,32.183741258741264,176.67082533589254,143.52208939708942,2.6755468352590657,204.0920177383592,342.6011166253102,151.10068399452805,212.0864055299539,2369.3047198726185,63
4431,Milady 4431,23.306591829844702,93.82823649337412,28.86947203345531,23.682375643224702,45.48826291079812,57.8417469627147,379.56907216494847,158.6991379310345,118.92183462532302,5.849172306421377,89.6547077922078,1255.1659090909093,5.2164217167900855,4.906607318958395,53.488910411622285,2344.488459231627,64
7917,Milady 7917,269.66455078125,30.908495634654134,44.323675762439805,27.836340725806455,41.229787234042554,46.27339757017176,12.745741980152319,25.657282229965162,64.91220028208744,5.849172306421377,2.6755468352590657,1255.1659090909093,281.3413143148242,161.62510974539072,53.488910411622285,2323.6974349049965,65
325,Milady 325,135.89394685039372,32.77973646723647,28.86947203345531,27.836340725806455,40.03719008264463,43.772132836648964,336.7518292682927,32.96168307967771,43.977783086478745,5.849172306421377,2.6755468352590657,1255.1659090909093,277.6636500754148,4.906607318958395,53.488910411622285,2322.62991046922,66
5724,Milady 5724,55.2273,37.29558346839546,47.60974137931035,27.836340725806455,60.556250000000006,51.63842917251051,566.4338461538463,90.68522167487686,176.67082533589254,720.0430247718384,122.45521064301552,6.597455501134871,5.2164217167900855,137.65528414755735,212.0864055299539,2318.0073402209287,67
7731,Milady 7731,61.09214601769912,697.314393939394,44.323675762439805,27.836340725806455,52.94535519125683,45.331445456784046,528.4909090909091,59.8669918699187,176.67082533589254,145.98810467882632,66.94218181818182,6.597455501134871,5.2164217167900855,171.88702147525677,212.0864055299539,2302.5896741102442,68
6844,Milady 6844,52.617473323170735,285.8555900621118,310.2657303370787,142.6324896694215,98.86734693877551,54.98536439665472,566.4338461538463,90.68522167487686,176.67082533589254,321.83741258741264,119.5396103896104,6.597455501134871,5.2164217167900855,4.906607318958395,53.488910411622285,2290.6003058173574,69
2016,Milady 2016,54.443316246056796,30.908495634654134,28.86947203345531,457.1796357615894,201.85416666666669,57.8417469627147,336.7518292682927,32.183741258741264,176.67082533589254,178.49806076276664,95.63168831168831,414.9308790383171,5.2164217167900855,4.906607318958395,212.0864055299539,2287.9732918465384,70
2832,Milady 2832,55.2273,697.314393939394,28.86947203345531,27.836340725806455,58.721212121212126,52.707864096201554,336.7518292682927,25.657282229965162,176.67082533589254,360.0215123859192,106.82263056092845,101.22305718475074,5.2164217167900855,4.906607318958395,212.0864055299539,2250.0331544475202,71
448,Milady 448,141.46337090163937,32.77973646723647,28.482362042289843,24.070475941422593,41.229787234042554,56.73649065132525,528.4909090909091,25.657282229965162,118.92183462532302,5.849172306421377,2.6755468352590657,502.0663636363637,369.41337792642145,158.47144906743188,212.0864055299539,2248.3945644860046,72
3114,Milady 3114,23.306591829844702,697.314393939394,28.86947203345531,23.682375643224702,45.06511627906977,46.27339757017176,566.4338461538463,45.51075401730532,176.67082533589254,130.7155029585799,89.6547077922078,6.597455501134871,5.2164217167900855,149.0213167835942,212.0864055299539,2246.418583084465,73
5802,Milady 5802,319.60243055555554,697.314393939394,109.14486166007904,24.070475941422593,40.03719008264463,222.6907258064516,12.745741980152319,45.51075401730532,176.67082533589254,5.849172306421377,69.25053291536051,204.0920177383592,254.38645785352375,4.906607318958395,53.488910411622285,2239.761097863143,74
5538,Milady 5538,269.66455078125,32.77973646723647,28.86947203345531,24.070475941422593,53.82777777777778,52.707864096201554,528.4909090909091,75.60205338809035,176.67082533589254,5.849172306421377,118.13326203208557,502.0663636363637,5.2164217167900855,145.02967436974794,212.0864055299539,2231.0649645035983,75
2820,Milady 2820,146.8811170212766,93.82823649337412,28.86947203345531,472.8364726027398,70.21014492753623,47.25532643107727,528.4909090909091,59.8669918699187,176.67082533589254,143.52208939708942,64.36748251748251,6.597455501134871,5.2164217167900855,171.88702147525677,212.0864055299539,2228.5863719438867,76
1874,Milady 1874,319.60243055555554,32.77973646723647,28.86947203345531,23.682375643224702,52.372972972972974,48.54293750549354,12.745741980152319,59.8669918699187,64.91220028208744,5.849172306421377,89.6547077922078,1255.1659090909093,5.2164217167900855,154.6983193277311,53.488910411622285,2207.448299955779,77
1983,Milady 1983,23.306591829844702,697.314393939394,28.86947203345531,142.6324896694215,42.310043668122276,53.17987481945112,12.745741980152319,45.51075401730532,176.67082533589254,5.849172306421377,89.6547077922078,545.7243083003953,283.2169230769231,4.906607318958395,53.488910411622285,2205.380816499567,78
567,Milady 567,141.46337090163937,37.29558346839546,109.14486166007904,24.070475941422593,73.40151515151516,56.199552253994106,12.745741980152319,104.59715909090909,176.67082533589254,758.6167582417584,64.36748251748251,6.597455501134871,254.38645785352375,153.96515193755226,212.0864055299539,2185.6087973654053,79
9017,Milady 9017,23.243813131313132,285.8555900621118,44.323675762439805,23.682375643224702,75.10852713178295,53.17987481945112,12.745741980152319,47.878023407022106,176.67082533589254,145.98810467882632,2.6755468352590657,1255.1659090909093,5.2164217167900855,4.906607318958395,24.164209144607305,2180.805246058741,80
7597,Milady 7597,55.2273,37.29558346839546,28.704417879417882,24.070475941422593,70.21014492753623,53.3390960015453,12.745741980152319,127.39861591695504,176.67082533589254,321.83741258741264,95.63168831168831,590.6663101604279,369.41337792642145,4.906607318958395,212.0864055299539,2180.2040032861796,81
3977,Milady 3977,269.66455078125,32.77973646723647,28.482362042289843,457.1796357615894,40.03719008264463,52.397817836812145,12.745741980152319,119.1527508090615,64.91220028208744,5.849172306421377,101.42754820936639,590.6663101604279,342.6011166253102,4.906607318958395,53.488910411622285,2176.2916510752307,82
9525,Milady 9525,55.2273,32.77973646723647,28.704417879417882,151.390625,75.10852713178295,60.3907053034445,12.745741980152319,47.878023407022106,176.67082533589254,145.98810467882632,67.3914582062233,1255.1659090909093,5.2164217167900855,4.906607318958395,53.488910411622285,2173.0533139282784,83
3954,Milady 3954,292.51747881355936,32.77973646723647,107.02965116279071,472.8364726027398,53.82777777777778,53.17987481945112,528.4909090909091,75.60205338809035,176.67082533589254,5.849172306421377,97.48861429832304,204.92504638218927,5.2164217167900855,4.906607318958395,53.488910411622285,2164.8095518927516,84
4439,Milady 4439,23.243813131313132,37.29558346839546,47.60974137931035,23.682375643224702,55.05113636363636,53.3390960015453,12.745741980152319,44.68228155339806,176.67082533589254,5.849172306421377,84.38090145148968,1255.1659090909093,5.2164217167900855,284.97058823529414,53.488910411622285,2163.392498069395,85
3638,Milady 3638,24.69031652360515,32.77973646723647,44.323675762439805,24.070475941422593,58.36746987951807,53.17987481945112,12.745741980152319,158.6991379310345,176.67082533589254,5.849172306421377,101.42754820936639,1255.1659090909093,5.2164217167900855,145.02967436974794,53.488910411622285,2151.70489074561,86
6481,Milady 6481,276.1365,697.314393939394,28.704417879417882,457.1796357615894,41.58369098712446,197.947311827957,12.745741980152319,47.878023407022106,176.67082533589254,5.849172306421377,66.94218181818182,101.22305718475074,5.2164217167900855,4.906607318958395,24.164209144607305,2144.46219060826,87
3675,Milady 3675,23.243813131313132,32.77973646723647,28.86947203345531,27.836340725806455,58.36746987951807,51.63842917251051,379.56907216494847,47.878023407022106,64.91220028208744,758.6167582417584,2.6755468352590657,590.6663101604279,5.2164217167900855,4.906607318958395,53.488910411622285,2130.665111948714,88
4941,Milady 4941,24.69031652360515,32.77973646723647,47.60974137931035,365.2599206349206,47.72906403940887,45.331445456784046,12.745741980152319,32.96168307967771,64.91220028208744,5.849172306421377,2.6755468352590657,1255.1659090909093,5.2164217167900855,158.47144906743188,24.164209144607305,2125.562558004602,89
668,Milady 668,276.1365,32.77973646723647,109.14486166007904,27.836340725806455,41.229787234042554,46.03425856464116,528.4909090909091,25.657282229965162,118.92183462532302,5.849172306421377,76.0706611570248,6.597455501134871,312.37160633484166,300.8022875816994,212.0864055299539,2120.009099009079,90
4021,Milady 4021,24.69031652360515,285.8555900621118,44.323675762439805,472.8364726027398,60.18012422360248,237.53677419354838,566.4338461538463,127.39861591695504,118.92183462532302,5.849172306421377,133.88436363636364,6.597455501134871,5.2164217167900855,4.906607318958395,23.390495955275085,2118.0217664991155,91
869,Milady 869,54.443316246056796,37.29558346839546,356.30516129032264,23.682375643224702,47.72906403940887,54.98536439665472,12.745741980152319,119.1527508090615,176.67082533589254,184.70668896321072,74.93527815468113,590.6663101604279,5.2164217167900855,161.62510974539072,212.0864055299539,2112.246397479624,92
4016,Milady 4016,25.158208819241985,697.314393939394,109.14486166007904,24.070475941422593,64.16556291390728,52.707864096201554,12.745741980152319,127.39861591695504,176.67082533589254,5.849172306421377,313.79147727272726,101.22305718475074,334.5081768625076,4.906607318958395,53.488910411622285,2103.143951960234,93
8315,Milady 8315,52.617473323170735,30.908495634654134,47.60974137931035,472.8364726027398,40.03719008264463,47.25532643107727,12.745741980152319,45.51075401730532,43.977783086478745,758.6167582417584,69.25053291536051,101.22305718475074,5.2164217167900855,161.62510974539072,212.0864055299539,2101.5172638715376,94
1981,Milady 1981,52.617473323170735,93.82823649337412,28.704417879417882,24.070475941422593,58.36746987951807,56.73649065132525,12.745741980152319,47.878023407022106,176.67082533589254,720.0430247718384,92.12226855713094,233.51923890063426,5.2164217167900855,284.97058823529414,212.0864055299539,2099.577102602937,95
5180,Milady 5180,54.443316246056796,697.314393939394,356.30516129032264,24.070475941422593,70.21014492753623,54.98536439665472,12.745741980152319,79.86594360086768,176.67082533589254,143.52208939708942,77.24097902097901,6.597455501134871,281.3413143148242,4.906607318958395,53.488910411622285,2093.7087236229077,96
860,Milady 860,25.158208819241985,285.8555900621118,28.704417879417882,24.070475941422593,58.721212121212126,56.73649065132525,12.745741980152319,45.51075401730532,176.67082533589254,5.849172306421377,89.6547077922078,545.7243083003953,369.41337792642145,154.6983193277311,212.0864055299539,2091.6000079912124,97
2426,Milady 2426,23.243813131313132,697.314393939394,44.323675762439805,365.2599206349206,62.509677419354844,46.27339757017176,12.745741980152319,79.86594360086768,176.67082533589254,5.849172306421377,528.4909090909091,6.597455501134871,5.2164217167900855,4.906607318958395,23.390495955275085,2082.6584512639956,98
